,TicketID,Summary,unclean,Top1Grams,Top2Grams,Top3Grams,Top4Grams,Automation Category
2142,954133,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2143,956709,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2144,941790,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2145,1015364,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2146,1004869,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2147,948094,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2148,894655,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2149,1166583,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2150,756473,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2151,742922,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2152,15907,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2153,752735,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2154,752185,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2155,752044,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2156,751959,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2157,1056864,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2158,689579,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2159,799560,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2160,396415,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2161,403553,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2162,654494,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2163,891771,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2164,778352,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2165,597453,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2166,1097085,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2167,777279,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2168,777908,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2169,544145,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2170,1086730,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2171,433871,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2172,1135372,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2173,775019,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2174,830270,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2175,489825,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2176,609290,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2177,960095,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2178,586957,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2179,553821,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2180,816026,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2181,1002235,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2182,825281,mail not work,MAILS not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2183,746532,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2184,19448,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2185,814421,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2186,1006901,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2187,1003626,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2188,993680,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2189,727525,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2190,1009589,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2191,732176,mail not work,mails not working,not,not work,mail not work,No Pattern,Need Manual Analysis
2192,727507,mail not work mail box coverted office,"mails not working ,  mails box coverted to office 365",not,not work,mail not work,work mail box coverted,Need Manual Analysis
2193,707885,mail not work gateway not work,"mails not working , gateway not working",not,not work,mail not work,not work gateway not,Need Manual Analysis
2194,1183044,mail not work office config,mails not working ..... after office 365 config,not,not work,mail not work,not work office config,Need Manual Analysis
2195,809156,mail not work usa inbox,mails not working === usa inbox,not,not work,mail not work,mail not work usa,Need Manual Analysis
2196,699885,mail not work outlook,mails not working in outlook,not,not work,mail not work,mail not work outlook,Need Manual Analysis
2197,832341,mail not work outlook issue,mails not working OUTLOOK ISSUE,issue,not work,mail not work,mail not work outlook,Need Manual Analysis
2198,1038172,mail not work outlook issue,mails not working OUTLOOK ISSUE,issue,not work,mail not work,mail not work outlook,Need Manual Analysis
2199,1038147,mail not work password issue,mails not working- password issue,issue,not work,mail not work,not work password issue,Need Manual Analysis
2200,886116,mail not work password issue,mails not working=== password issue,issue,not work,mail not work,not work password issue,Need Manual Analysis
2201,1036385,mail not work outlook config,mails not working--> outlook config,not,not work,mail not work,mail not work outlook,Need Manual Analysis
2202,1006679,mail not workl,mails not workling,not,mail not,mail not workl,No Pattern,Need Manual Analysis
2203,1039189,major issue singapore location,Major issue in Singapore location,issue,major issue,major issue singapore,major issue singapore location,Need Manual Analysis
2204,1026113,malware antivirus issue,Malware antivirus issue.,issue,antivirus issue,malware antivirus issue,No Pattern,Need Manual Analysis
2205,752968,malware infection,Malware infection - L-156036276,malware,malware infection,No Pattern,No Pattern,Need Manual Analysis
2206,952235,management agent lose,MANAGEMENT AGENT LOST,lose,management agent,management agent lose,No Pattern,Need Manual Analysis
2207,804741,manikonda sez,Manikonda SEZ  T S4,sez,manikonda sez,No Pattern,No Pattern,Need Manual Analysis
2208,703981,manual backup,Manual backup,backup,manual backup,No Pattern,No Pattern,Evaluate for Automation
2209,729479,manual backup sjp core device,Manual backup of SJP Core devices...,device,manual backup,backup sjp core,backup sjp core device,Need Manual Analysis
2210,1055823,manual backup core device sjp,Manual backup of the core devices in SJP,device,manual backup,core device sjp,manual backup core device,Need Manual Analysis
2211,812874,manul backup sjp core device,Manul backup of SJP Core devices...,device,core device,backup sjp core,backup sjp core device,Need Manual Analysis
2212,472913,marahmpassword issue,Marahm=password issue,issue,marahmpassword issue,No Pattern,No Pattern,Need Manual Analysis
2213,750073,mbd replace ment,mbd replace ment,replace,replace ment,mbd replace ment,No Pattern,Need Manual Analysis
2214,653772,mcafee,McAfee,mcafee,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2215,1154820,mcafee byod problem,Mcafee and BYOD problem,problem,mcafee byod,mcafee byod problem,No Pattern,Need Manual Analysis
2216,1184450,mcafee install,mcafee install,mcafee,mcafee install,No Pattern,No Pattern,Need Manual Analysis
2217,992872,mcafee installation,McAfee installation,installation,mcafee installation,No Pattern,No Pattern,Need Manual Analysis
2218,949228,mcafee installation,McAfee installation,installation,mcafee installation,No Pattern,No Pattern,Need Manual Analysis
2219,992978,mcafee installation,McAfee installation,installation,mcafee installation,No Pattern,No Pattern,Need Manual Analysis
2220,759426,mcafee installation,McAfee Installation,installation,mcafee installation,No Pattern,No Pattern,Need Manual Analysis
2221,784638,mcafee asking adminstator password,Mcafee is asking for the adminstator password,password,adminstator password,mcafee asking adminstator,mcafee asking adminstator password,Likely Automatable
2222,759615,mcafee not upto date,McAfee is not upto date,not,mcafee not,not upto date,mcafee not upto date,Need Manual Analysis
2223,759399,mcafee date need update,McAfee is out of date need to update,need,need update,date need update,mcafee date need update,Need Manual Analysis
2224,986569,mcafee issue,McAfee issue,issue,mcafee issue,No Pattern,No Pattern,Need Manual Analysis
2225,759449,mcafee issue,MCafee issue,issue,mcafee issue,No Pattern,No Pattern,Need Manual Analysis
2226,931100,mcafee issue,McAfee issue,issue,mcafee issue,No Pattern,No Pattern,Need Manual Analysis
2227,759413,mcafee issue,McAfee issue,issue,mcafee issue,No Pattern,No Pattern,Need Manual Analysis
2228,759478,mcafee issue,McAfee Issue.,issue,mcafee issue,No Pattern,No Pattern,Need Manual Analysis
2229,759442,mcafee not update,Mcafee not updated,not,mcafee not,mcafee not update,No Pattern,Need Manual Analysis
2230,1183038,mcafee port need open india location switch,McAfee ports need to be opened in India location L3 switches,need,port need,need open india,mcafee port need open,Need Manual Analysis
2231,482913,mcafee update issue,mcafee update issue,issue,update issue,mcafee update issue,No Pattern,Need Manual Analysis
2232,555969,mcarva password issue,Mcarva= password issue,issue,password issue,mcarva password issue,No Pattern,Need Manual Analysis
2233,759121,mcfee issue detect,Mcfee issue detected,issue,issue detect,mcfee issue detect,No Pattern,Need Manual Analysis
2234,975350,link port detail require,ME link port details required,port,detail require,link port detail,link port detail require,Need Manual Analysis
2235,897173,melbourne origin proxy not work,Melbourne Origin Proxy is not working,not,not work,origin proxy not,melbourne origin proxy not,Need Manual Analysis
2236,836947,merck odc extension sjp bandwidth gradation,MERCK ODC extension to Sjp-2 and bandwidth up gradation,odc,merck odc,odc extension sjp,merck odc extension sjp,Need Manual Analysis
2237,707522,mgh odc user face slowness issue access client application,MGH ODC users are facing slowness issue while accessing client application.,issue,slowness issue,face slowness issue,user face slowness issue,Need Manual Analysis
2238,1125039,mi password issue,MI260823= password issue,issue,password issue,mi password issue,No Pattern,Need Manual Analysis
2239,998186,microsof lync live meeting not work internet user,Microsof Lync and live meeting is not working for internet users.,not,not work,not work internet,live meeting not work,Need Manual Analysis
2240,1022235,microsoft lync not work,Microsoft Lync is not working.,not,not work,lync not work,microsoft lync not work,Need Manual Analysis
2241,955301,microsoft project,Microsoft Projects,project,microsoft project,No Pattern,No Pattern,Need Manual Analysis
2242,1114988,mike unable connect wipro,Mike unable to connect to My Wipro,wipro,unable connect,mike unable connect,mike unable connect wipro,Need Manual Analysis
2243,772258,mississauga office printer network super sloooww couple week,mississauga office printer and network super sloooww since last couple of weeks,office,couple week,sloooww couple week,office printer network super,Need Manual Analysis
2244,890159,mississauga office printer network super sloooww couple week need help,mississauga office printer and network super sloooww since last couple of weeks - need help,need,couple week,sloooww couple week,mississauga office printer network,Need Manual Analysis
2245,719999,miyeng,Miyeng,miyeng,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2246,719980,mkumarpassword issue,mkumar28=password issue,issue,mkumarpassword issue,No Pattern,No Pattern,Need Manual Analysis
2247,587267,mmohan pw issue,mmohan71= pw issue,issue,pw issue,mmohan pw issue,No Pattern,Need Manual Analysis
2248,492699,mo password issue,MO630491= password issue,issue,password issue,mo password issue,No Pattern,Need Manual Analysis
2249,1049658,mob,mob : 201-406-2544,mob,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2250,819391,mob,mob : 7324395764,mob,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2251,959955,mob,mob#4695317704,mob,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2252,610329,mob,mob: 6154756180,mob,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2253,615647,mobile number,mobile number: 2487660016,number,mobile number,No Pattern,No Pattern,Need Manual Analysis
2254,882200,model,model? 9320 ?,model,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2255,579942,mombayer,MOM-Bayer,mombayer,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2256,1116310,monitor failure,Monitor failure,monitor,monitor failure,No Pattern,No Pattern,Evaluate for Automation
2257,1116296,monitor power connection not work,monitor power connection is not working,not,not work,connection not work,power connection not work,Need Manual Analysis
2258,879045,monitor session need enable capture traffic port channel,Monitoring session need to be enabled to capture traffic on port channel 35,need,need enable,need enable capture,need enable capture traffic,Need Manual Analysis
2259,879044,monitor not work check immediately,Monitors are not working please check this immediately.,not,not work,not work check,monitor not work check,Need Manual Analysis
2260,875794,monthly review wipro device mdc monitor img gnoc january email issue can not resolve,Monthly review of Wipro devices at MDC which are monitored by IMG GNOC - January 2015 - last email issue cannot be resolved.,issue,can not,monitor img gnoc,email issue can not,Need Manual Analysis
2261,978462,monthly utilization report,Monthly utilization report,utilization,utilization report,monthly utilization report,No Pattern,Need Manual Analysis
2262,978466,mother baord issue,MOTHER BAORD ISSUE,issue,baord issue,mother baord issue,No Pattern,Need Manual Analysis
2263,434453,mother board issue,mother board issue,issue,mother board,mother board issue,No Pattern,Need Manual Analysis
2264,797967,mother board issue,mother board issue,issue,mother board,mother board issue,No Pattern,Need Manual Analysis
2265,917079,mother board issue,mother board issue,issue,mother board,mother board issue,No Pattern,Need Manual Analysis
2266,796926,mother board issue,mother board issue,issue,mother board,mother board issue,No Pattern,Need Manual Analysis
2267,999001,mother board need replace,mother board need to be replaced.,need,need replace,board need replace,mother board need replace,Need Manual Analysis
2268,888217,mother board problem,Mother board problem,problem,mother board,mother board problem,No Pattern,Need Manual Analysis
2269,21631,mother board replacement,mother board replacement  ......................,mother,mother board,mother board replacement,No Pattern,Need Manual Analysis
2270,21633,mother borad issue,MOTHER BORAD ISSUE,issue,mother borad,mother borad issue,No Pattern,Need Manual Analysis
2271,688974,motherboard issue,motherboard issue,issue,motherboard issue,No Pattern,No Pattern,Need Manual Analysis
2272,1029878,motherboard issue,motherboard issue,issue,motherboard issue,No Pattern,No Pattern,Need Manual Analysis
2273,1080414,motherboard issue,Motherboard Issue,issue,motherboard issue,No Pattern,No Pattern,Need Manual Analysis
2274,974260,motherboard issue,motherboard issue,issue,motherboard issue,No Pattern,No Pattern,Need Manual Analysis
2275,975706,motherboard need replace,motherboard need to be replaced,need,need replace,motherboard need replace,No Pattern,Need Manual Analysis
2276,835707,motherboard replace,Motherboard to be replaced:,replace,motherboard replace,No Pattern,No Pattern,Need Manual Analysis
2277,945680,mouse,Mouse,mouse,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2278,605301,mouse button not work properly,Mouse button is not working properly,not,not work,button not work,button not work properly,Need Manual Analysis
2279,818411,mouse not work,Mouse is not working,not,not work,mouse not work,No Pattern,Need Manual Analysis
2280,1030239,mouse not work laptop,mouse is not working on laptop,not,not work,not work laptop,mouse not work laptop,Need Manual Analysis
2281,872808,mouse not work laptop,mouse is not working on laptop,not,not work,not work laptop,mouse not work laptop,Need Manual Analysis
2282,1092651,mouse not work,Mouse is not working.,not,not work,mouse not work,No Pattern,Need Manual Analysis
2283,1117259,mouse issue,Mouse issue,issue,mouse issue,No Pattern,No Pattern,Need Manual Analysis
2284,698351,mouse problem,mouse problem,problem,mouse problem,No Pattern,No Pattern,Need Manual Analysis
2285,698125,account ou,Move account in OU,account,account ou,No Pattern,No Pattern,Need Manual Analysis
2286,1035150,mpls link outage canada post link rfo att,"MPLS Link Outage  - Canada Post || 000000198607133 à Link Down , get RFO from AT&T",link,link outage,link outage canada,outage canada post link,Need Manual Analysis
2287,714872,mpls update manila request ip segment,MPLS update -- Manila : Request for IP segments,ip,ip segment,request ip segment,manila request ip segment,Need Manual Analysis
2288,774610,mpls utilization amsterdam hoofdorp office mbps,MPLS utilization for Amsterdam Hoofdorp office ( 2Mbps AT &T).,office,hoofdorp office,hoofdorp office mbps,mpls utilization amsterdam hoofdorp,Need Manual Analysis
2289,1034829,mpp activation,MPP ACTIVATION,activation,mpp activation,No Pattern,No Pattern,Need Manual Analysis
2290,1005182,ms lync not work,Ms Lync not working,not,not work,lync not work,ms lync not work,Need Manual Analysis
2291,1014398,ms office product activation,MS office 2010 product activation,ms,ms office,ms office product,ms office product activation,Need Manual Analysis
2292,1027019,ms office bit need,MS office 2013 32 bit need,need,ms office,ms office bit,ms office bit need,Need Manual Analysis
2293,1028275,ms office installation,MS Office 2013 Installation,ms,ms office,ms office installation,No Pattern,Need Manual Analysis
2294,992187,ms office pro,MS office 2013 pro,ms,ms office,ms office pro,No Pattern,Need Manual Analysis
2295,966405,ms office activation,ms office activation,ms,ms office,ms office activation,No Pattern,Need Manual Analysis
2296,1046805,ms office activation,MS Office activation,ms,ms office,ms office activation,No Pattern,Need Manual Analysis
2297,893002,ms office installation,ms office installation,ms,ms office,ms office installation,No Pattern,Need Manual Analysis
2298,15905,ms office installation outook configuration,MS OFFICE INSTALLATION AND OUTOOK CONFIGURATION,configuration,ms office,ms office installation,ms office installation outook,Need Manual Analysis
2299,521449,ms office issue,MS OFFICE ISSUE,issue,ms office,ms office issue,No Pattern,Need Manual Analysis
2300,863825,ms office issue,MS Office issue,issue,ms office,ms office issue,No Pattern,Need Manual Analysis
2301,15050,ms office key need activate,MS office key needs to be activate,need,ms office,ms office key,ms office key need,Need Manual Analysis
2302,1163234,ms office professional plus product key wipro laptop,MS Office Professional Plus 2010 - Product Key for Wipro Laptop,laptop,ms office,product key wipro,ms office professional plus,Need Manual Analysis
2303,864346,ms office software bit bit need share,"MS office software 2010,2013 and 32bit 64bit need to share",need,ms office,bit bit need,ms office software bit,Need Manual Analysis
2304,1170902,ms office installation,MS Office2013 installation,ms,ms office,ms office installation,No Pattern,Need Manual Analysis
2305,916562,ms projecct issue,MS Projecct issue,issue,projecct issue,ms projecct issue,No Pattern,Need Manual Analysis
2306,992113,ms projecct issue,MS Projecct issue,issue,projecct issue,ms projecct issue,No Pattern,Need Manual Analysis
2307,1073364,ms project bit installation package,MS PROJECT 2013 64 bit installation package,ms,ms project,bit installation package,project bit installation package,Need Manual Analysis
2308,1073356,ms project bit installation package,MS PROJECT 2013 64 bit installation package,ms,ms project,bit installation package,project bit installation package,Need Manual Analysis
2309,1155865,ms project activation,MS Project activation,ms,ms project,ms project activation,No Pattern,Need Manual Analysis
2310,836109,ms project activation,MS project activation,ms,ms project,ms project activation,No Pattern,Need Manual Analysis
2311,797120,ms project installation,MS project installation,ms,ms project,ms project installation,No Pattern,Need Manual Analysis
2312,855456,ms project installation,MS Project Installation,ms,ms project,ms project installation,No Pattern,Need Manual Analysis
2313,714037,ms project installation,ms project installation,ms,ms project,ms project installation,No Pattern,Need Manual Analysis
2314,771895,ms project installation activation,MS project installation and activation,ms,ms project,ms project installation,ms project installation activation,Need Manual Analysis
2315,719547,ms project share,Ms Project share,ms,ms project,ms project share,No Pattern,Need Manual Analysis
2316,721079,ms sql software share,MS SQL Software share,ms,software share,sql software share,ms sql software share,Need Manual Analysis
2317,1096902,ms visio installation activation,MS VISIO Installation and activation,ms,installation activation,ms visio installation,ms visio installation activation,Need Manual Analysis
2318,744093,ms visio software share,MS Visio Software shared,ms,ms visio,ms visio software,ms visio software share,Need Manual Analysis
2319,710119,msoffice activation key,msoffice activation key,key,msoffice activation,msoffice activation key,No Pattern,Need Manual Analysis
2320,836134,mts,MTS,mts,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2321,662469,mts,MTS,mts,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2322,664289,mts data card,MTS data card,card,data card,mts data card,No Pattern,Need Manual Analysis
2323,1177067,mts data card not work citi policy apply laptop,MTS data card is not working on CITI policy applied laptop,not,not work,card not work,work citi policy apply,Need Manual Analysis
2324,705636,mupassword issue,MU783388-password issue,issue,mupassword issue,No Pattern,No Pattern,Need Manual Analysis
2325,1131720,mupassword issue,MU838261=password issue,issue,mupassword issue,No Pattern,No Pattern,Need Manual Analysis
2326,880064,mu password issue,MU839242- password issue,issue,password issue,mu password issue,No Pattern,Need Manual Analysis
2327,1199306,multicase not work sjp location,Multicase is not working in SJP location.,not,not work,not work sjp,not work sjp location,Need Manual Analysis
2328,1042636,multicase not work sjp location,Multicase is not working in SJP location.,not,not work,not work sjp,not work sjp location,Need Manual Analysis
2329,21629,multicast request remove prefix list,Multicast : Request to remove the prefix list from 10.200.238.81,request,remove prefix,remove prefix list,request remove prefix list,Need Manual Analysis
2330,724738,multiple alert sjpsfaw,Multiple Alert SJP-2-S4-8F-AW (10.102.10.19),alert,multiple alert,multiple alert sjpsfaw,No Pattern,Need Manual Analysis
2331,977089,multiple device not reachable papanna street location papana street switch,Multiple devices are not reachable in PAPANNA Street location  10.100.36.1 (PAPANA street- L3 switch )is down.,not,not reachable,device not reachable,device not reachable papanna,Need Manual Analysis
2332,947822,multiple login failure destination contain authentication fail,Multiple Login Failures to the Same Destination containing Authentication failed,login,login failure,destination contain authentication,failure destination contain authentication,Service Improvement
2333,389399,multiple odc affected cdc location dhcp issue,Multiple ODC are affected in CDC location for DHCP issue.,issue,location dhcp,multiple odc affected,odc affected cdc location,Need Manual Analysis
2334,830234,multiple tower report network issue ec location,Multiple Tower reported network Down issue at EC Location,issue,network issue,report network issue,network issue ec location,Need Manual Analysis
2335,1047904,multiple user unable access drive,Multiple users unable to access H: drive,user,unable access,user unable access,user unable access drive,Evaluate for Automation
2336,1047905,account get lock frequently,My Account getting locked out frequently,account,get lock,account get lock,account get lock frequently,Need Manual Analysis
2337,957437,laptop not work show blue screen display self look asap,My laptop is not working. Showing Blue Screen. After no display it self. Please look on this ASAP.,not,not work,laptop not work,not work show blue,Need Manual Analysis
2338,1010463,laptop network card lan wifi not work iam unable work check asap,"My laptop network card ( LAN, Wi-FI) is not working. Iam unable to work. Please check ASAP.",not,not work,work check asap,not work iam unable,Need Manual Analysis
2339,780975,outlook not connect server not able login mywipro site,my outlook not connect with server and a not able login in mywipro site,not,not able,not able login,not connect server not,Need Manual Analysis
2340,974148,wipro,MY Wipro,wipro,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2341,749962,wipro block,MY Wipro Blocked,wipro,wipro block,No Pattern,No Pattern,Need Manual Analysis
2342,517285,wipro error,my wipro error,wipro,wipro error,No Pattern,No Pattern,Need Manual Analysis
2343,538404,wipro not work,My Wipro is not working,not,not work,wipro not work,No Pattern,Need Manual Analysis
2344,473436,wipro not work gateway,My wipro is not working via Gateway.,not,not work,wipro not work,wipro not work gateway,Need Manual Analysis
2345,1027155,wipro issue,My wipro issue,issue,wipro issue,No Pattern,No Pattern,Need Manual Analysis
2346,895373,wipro issue,My wipro issue,issue,wipro issue,No Pattern,No Pattern,Need Manual Analysis
2347,895383,wipro issue,My wipro issue,issue,wipro issue,No Pattern,No Pattern,Need Manual Analysis
2348,1124724,wipro issue,My wipro issue,issue,wipro issue,No Pattern,No Pattern,Need Manual Analysis
2349,795100,wipro issue,My wipro issue,issue,wipro issue,No Pattern,No Pattern,Need Manual Analysis
2350,540019,wipro issue,My wipro issue,issue,wipro issue,No Pattern,No Pattern,Need Manual Analysis
2351,692407,wipro issue,My wipro Issue.,issue,wipro issue,No Pattern,No Pattern,Need Manual Analysis
2352,494089,wipro issue,My Wipro Issue.,issue,wipro issue,No Pattern,No Pattern,Need Manual Analysis
2353,636186,wipro not display current project detail,My wipro not displaying the current project details,not,wipro not,display current project,wipro not display current,Need Manual Analysis
2354,692410,wipro not open,my wipro not opening,not,not open,wipro not open,No Pattern,Need Manual Analysis
2355,513523,wipro not work,my wipro not working,not,not work,wipro not work,No Pattern,Need Manual Analysis
2356,392972,wipro not work,my wipro not working,not,not work,wipro not work,No Pattern,Need Manual Analysis
2357,21634,myapp access bestbuy not work atlanta,myapp access to bestbuy ((https://myapp.wipro.com)  not working at atlanta,not,not work,myapp access bestbuy,myapp access bestbuy not,Need Manual Analysis
2358,651970,myappwiprocom protel not open atlanda,myapp.wipro.com protel has not opening on Atlanda,not,not open,not open atlanda,protel not open atlanda,Need Manual Analysis
2359,1163705,mysore ap configuration,Mysore AP configuration,configuration,mysore ap,mysore ap configuration,No Pattern,Need Manual Analysis
2360,711387,mysore bb slowness issue,Mysore BB Slowness Issue,issue,slowness issue,mysore bb slowness,mysore bb slowness issue,Need Manual Analysis
2361,458945,mywipro application not open,mywipro application not opening,not,not open,application not open,mywipro application not open,Need Manual Analysis
2362,865456,mywipro could not able login,MyWipro couldn't able to login,not,not able,not able login,mywipro could not able,Need Manual Analysis
2363,804709,mywipro have trouble load itms link not open,MyWipro having trouble to load and ITMS link not opening,not,not open,mywipro have trouble,load itms link not,Need Manual Analysis
2364,663351,mywipro issue,Mywipro Issue,issue,mywipro issue,No Pattern,No Pattern,Need Manual Analysis
2365,771079,mywipro issue,Mywipro issue,issue,mywipro issue,No Pattern,No Pattern,Need Manual Analysis
2366,892686,password issue,N0046175= password issue,issue,password issue,No Pattern,No Pattern,Need Manual Analysis
2367,837418,,N0048085,No Pattern,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2368,1082524,password issue,N0049667- password issue,issue,password issue,No Pattern,No Pattern,Need Manual Analysis
2369,991686,na pw issue,NA279863- pw issue,issue,pw issue,na pw issue,No Pattern,Need Manual Analysis
2370,767301,na pw issue,NA280540- pw issue,issue,pw issue,na pw issue,No Pattern,Need Manual Analysis
2371,482426,naoutlook issue,NA911012-outlook issue,issue,naoutlook issue,No Pattern,No Pattern,Need Manual Analysis
2372,506013,nagnaray unlock,nagnaray- unlock,unlock,nagnaray unlock,No Pattern,No Pattern,Need Manual Analysis
2373,1009284,change,Name change,change,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2374,1009283,,namrata.raina@wipro.com,No Pattern,No Pattern,No Pattern,No Pattern,Need Manual Analysis
2375,721886,nap disable,NAP Disable,disable,nap disable,No Pattern,No Pattern,Need Manual Analysis
2376,1074345,nazmuuj password issue,Nazmuuj- password issue,issue,password issue,nazmuuj password issue,No Pattern,Need Manual Analysis
2377,844858,nd mail not work,ND762268- mail not working,not,not work,mail not work,nd mail not work,Need Manual Analysis
2378,1036311,nee backup laptop hard drive desktop crash,Nee to take backup of laptop Hard drive on my desktop as it crashed.,laptop,hard drive,nee backup laptop,nee backup laptop hard,Need Manual Analysis
2379,686978,need ip pool toshiba gemini ct vpn,Need /29 ip pool for Toshiba Gemini CTS VPN,need,need ip,need ip pool,pool toshiba gemini ct,Need Manual Analysis
2380,769088,need ip pool hp odc,Need /30 ip pool HP ODC,need,need ip,need ip pool,need ip pool hp,Need Manual Analysis
2381,749637,need ip require,Need /30 ip required,need,need ip,need ip require,No Pattern,Need Manual Analysis
2382,740036,need free ip,Need 2  free IP,need,need free,need free ip,No Pattern,Need Manual Analysis
2383,706459,need free port free ips configure management port share perform activity,Need 2 Free port as well as  2 free IP’s to configure management port. Please share the same to perform an activity.,need,need free,port free ips,need free port free,Need Manual Analysis
2384,1024811,need adapter,Need Adapter,need,need adapter,No Pattern,No Pattern,Need Manual Analysis
2385,1024804,need add static route sccmhdc location,Need Adding static Routes in for SCCM-HDC Location,need,need add,need add static,need add static route,Need Manual Analysis
2386,1086502,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2387,1104712,need admin access,Need Admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2388,1054272,need admin access,Need Admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2389,1086495,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2390,773855,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2391,1078879,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2392,17196,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2393,932361,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2394,1169635,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2395,722719,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2396,819433,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2397,1079954,need admin access,Need Admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2398,861772,need admin access,Need admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
2399,785920,need admin access,Need Admin access,need,need admin,need admin access,No Pattern,Need Manual Analysis
